User ID,Session ID,Event Time,Event,Device,Region,Channel,Product Category,Revenue,Bonus Flag
USR-05040,SES-05040,18:50.6,Browse,Desktop,North,Social Media,Beauty,0,Yes
USR-05041,SES-05041,18:02.6,Browse,Desktop,East,Email,Fashion,0,Yes
USR-05042,SES-05042,38:55.3,Browse,Tablet,South,Social Media,Sports,0,Yes
USR-05042,SES-05042,40:55.3,Add to Cart,Tablet,South,Social Media,Sports,0,Yes
USR-05043,SES-05043,29:50.1,Browse,Tablet,South,Google Ads,Home,0,Yes
USR-05044,SES-05044,36:27.6,Browse,Mobile,South,Email,Home,0,Yes
USR-05044,SES-05044,39:27.6,Add to Cart,Mobile,South,Email,Home,0,Yes
USR-05045,SES-05045,58:05.0,Browse,Mobile,West,Organic,Sports,0,Yes
USR-05045,SES-05045,03:05.0,Add to Cart,Mobile,West,Organic,Sports,0,Yes
USR-05046,SES-05046,59:07.5,Browse,Mobile,North,Social Media,Home,0,Yes
USR-05047,SES-05047,54:32.3,Browse,Desktop,South,Organic,Fashion,0,Yes
USR-05047,SES-05047,58:32.3,Add to Cart,Desktop,South,Organic,Fashion,0,Yes
USR-05047,SES-05047,02:32.3,Checkout,Desktop,South,Organic,Fashion,0,Yes
USR-05048,SES-05048,58:57.6,Browse,Tablet,South,Social Media,Electronics,0,Yes
USR-05049,SES-05049,48:43.6,Browse,Tablet,South,Email,Electronics,0,Yes
USR-05049,SES-05049,50:43.6,Add to Cart,Tablet,South,Email,Electronics,0,Yes
USR-05049,SES-05049,54:43.6,Checkout,Tablet,South,Email,Electronics,0,Yes
USR-05050,SES-05050,06:11.7,Browse,Tablet,West,Organic,Home,0,Yes
USR-05050,SES-05050,10:11.7,Add to Cart,Tablet,West,Organic,Home,0,Yes
USR-05050,SES-05050,15:11.7,Checkout,Tablet,West,Organic,Home,0,Yes
USR-05051,SES-05051,32:54.9,Browse,Tablet,North,Organic,Electronics,0,Yes
USR-05052,SES-05052,42:32.7,Browse,Desktop,West,Google Ads,Sports,0,Yes
USR-05053,SES-05053,37:39.4,Browse,Desktop,North,Social Media,Home,0,Yes
USR-05053,SES-05053,42:39.4,Add to Cart,Desktop,North,Social Media,Home,0,Yes
USR-05053,SES-05053,44:39.4,Checkout,Desktop,North,Social Media,Home,0,Yes
USR-05054,SES-05054,47:06.2,Browse,Desktop,South,Social Media,Home,0,Yes
USR-05054,SES-05054,49:06.2,Add to Cart,Desktop,South,Social Media,Home,0,Yes
USR-05055,SES-05055,31:42.6,Browse,Mobile,South,Email,Fashion,0,Yes
USR-05056,SES-05056,00:35.7,Browse,Mobile,West,Google Ads,Electronics,0,Yes
USR-05057,SES-05057,09:32.9,Browse,Mobile,North,Organic,Fashion,0,Yes
USR-05057,SES-05057,14:32.9,Add to Cart,Mobile,North,Organic,Fashion,0,Yes
USR-05057,SES-05057,19:32.9,Checkout,Mobile,North,Organic,Fashion,0,Yes
USR-05057,SES-05057,21:32.9,Purchase,Mobile,North,Organic,Fashion,224.11,No
USR-05058,SES-05058,05:18.3,Browse,Desktop,East,Google Ads,Electronics,0,Yes
USR-05059,SES-05059,24:04.6,Browse,Mobile,North,Social Media,Fashion,0,Yes
USR-05059,SES-05059,28:04.6,Add to Cart,Mobile,North,Social Media,Fashion,0,Yes
USR-05059,SES-05059,31:04.6,Checkout,Mobile,North,Social Media,Fashion,0,Yes
USR-05060,SES-05060,21:49.3,Browse,Desktop,West,Organic,Sports,0,Yes
USR-05060,SES-05060,26:49.3,Add to Cart,Desktop,West,Organic,Sports,0,Yes
USR-05060,SES-05060,29:49.3,Checkout,Desktop,West,Organic,Sports,0,Yes
USR-05061,SES-05061,00:53.0,Browse,Desktop,South,Email,Electronics,0,Yes
USR-05062,SES-05062,11:34.8,Browse,Mobile,North,Email,Beauty,0,Yes
USR-05062,SES-05062,13:34.8,Add to Cart,Mobile,North,Email,Beauty,0,Yes
USR-05063,SES-05063,32:35.3,Browse,Desktop,West,Email,Fashion,0,Yes
USR-05063,SES-05063,37:35.3,Add to Cart,Desktop,West,Email,Fashion,0,Yes
USR-05063,SES-05063,40:35.3,Checkout,Desktop,West,Email,Fashion,0,Yes
USR-05064,SES-05064,52:27.4,Browse,Desktop,North,Organic,Sports,0,Yes
USR-05064,SES-05064,54:27.4,Add to Cart,Desktop,North,Organic,Sports,0,Yes
USR-05065,SES-05065,18:38.1,Browse,Tablet,South,Organic,Beauty,0,Yes
USR-05066,SES-05066,55:19.7,Browse,Tablet,North,Google Ads,Electronics,0,Yes
USR-05067,SES-05067,57:14.2,Browse,Tablet,South,Google Ads,Electronics,0,Yes
USR-05067,SES-05067,02:14.2,Add to Cart,Tablet,South,Google Ads,Electronics,0,Yes
USR-05068,SES-05068,09:25.3,Browse,Mobile,North,Email,Electronics,0,Yes
USR-05068,SES-05068,13:25.3,Add to Cart,Mobile,North,Email,Electronics,0,Yes
USR-05068,SES-05068,15:25.3,Checkout,Mobile,North,Email,Electronics,0,Yes
USR-05069,SES-05069,24:51.4,Browse,Desktop,East,Google Ads,Electronics,0,Yes
USR-05070,SES-05070,38:24.3,Browse,Desktop,North,Google Ads,Electronics,0,Yes
USR-05070,SES-05070,40:24.3,Add to Cart,Desktop,North,Google Ads,Electronics,0,Yes
USR-05071,SES-05071,43:04.2,Browse,Mobile,East,Google Ads,Sports,0,Yes
USR-05071,SES-05071,46:04.2,Add to Cart,Mobile,East,Google Ads,Sports,0,Yes
USR-05072,SES-05072,55:10.8,Browse,Tablet,South,Email,Home,0,Yes
USR-05072,SES-05072,58:10.8,Add to Cart,Tablet,South,Email,Home,0,Yes
USR-05072,SES-05072,02:10.8,Checkout,Tablet,South,Email,Home,0,Yes
USR-05073,SES-05073,29:56.4,Browse,Tablet,West,Social Media,Electronics,0,Yes
USR-05073,SES-05073,32:56.4,Add to Cart,Tablet,West,Social Media,Electronics,0,Yes
USR-05073,SES-05073,36:56.4,Checkout,Tablet,West,Social Media,Electronics,0,Yes
USR-05074,SES-05074,34:38.7,Browse,Desktop,South,Organic,Sports,0,Yes
USR-05075,SES-05075,31:18.2,Browse,Tablet,East,Email,Home,0,Yes
USR-05075,SES-05075,34:18.2,Add to Cart,Tablet,East,Email,Home,0,Yes
USR-05075,SES-05075,39:18.2,Checkout,Tablet,East,Email,Home,0,Yes
USR-05076,SES-05076,03:45.1,Browse,Tablet,North,Google Ads,Beauty,0,Yes
USR-05077,SES-05077,48:27.3,Browse,Tablet,West,Google Ads,Electronics,0,Yes
USR-05077,SES-05077,52:27.3,Add to Cart,Tablet,West,Google Ads,Electronics,0,Yes
USR-05077,SES-05077,57:27.3,Checkout,Tablet,West,Google Ads,Electronics,0,Yes
USR-05078,SES-05078,21:46.2,Browse,Desktop,South,Organic,Fashion,0,Yes
USR-05079,SES-05079,29:51.9,Browse,Mobile,East,Email,Electronics,0,Yes
USR-05080,SES-05080,21:02.4,Browse,Tablet,East,Social Media,Sports,0,Yes
USR-05080,SES-05080,25:02.4,Add to Cart,Tablet,East,Social Media,Sports,0,Yes
USR-05080,SES-05080,27:02.4,Checkout,Tablet,East,Social Media,Sports,0,Yes
USR-05081,SES-05081,30:00.8,Browse,Mobile,North,Social Media,Electronics,0,Yes
USR-05082,SES-05082,57:15.4,Browse,Mobile,North,Organic,Electronics,0,Yes
USR-05082,SES-05082,00:15.4,Add to Cart,Mobile,North,Organic,Electronics,0,Yes
USR-05082,SES-05082,03:15.4,Checkout,Mobile,North,Organic,Electronics,0,Yes
USR-05082,SES-05082,05:15.4,Purchase,Mobile,North,Organic,Electronics,284.14,No
USR-05083,SES-05083,57:37.8,Browse,Tablet,North,Social Media,Sports,0,Yes
USR-05084,SES-05084,52:18.1,Browse,Mobile,East,Google Ads,Home,0,Yes
USR-05084,SES-05084,54:18.1,Add to Cart,Mobile,East,Google Ads,Home,0,Yes
USR-05084,SES-05084,58:18.1,Checkout,Mobile,East,Google Ads,Home,0,Yes
USR-05084,SES-05084,01:18.1,Purchase,Mobile,East,Google Ads,Home,191.77,No
USR-05085,SES-05085,42:45.4,Browse,Tablet,West,Social Media,Electronics,0,Yes
USR-05085,SES-05085,44:45.4,Add to Cart,Tablet,West,Social Media,Electronics,0,Yes
USR-05085,SES-05085,46:45.4,Checkout,Tablet,West,Social Media,Electronics,0,Yes
USR-05085,SES-05085,50:45.4,Purchase,Tablet,West,Social Media,Electronics,464.24,No
USR-05086,SES-05086,46:18.7,Browse,Mobile,South,Email,Fashion,0,Yes
USR-05086,SES-05086,50:18.7,Add to Cart,Mobile,South,Email,Fashion,0,Yes
USR-05087,SES-05087,21:37.3,Browse,Tablet,South,Google Ads,Home,0,Yes
USR-05087,SES-05087,26:37.3,Add to Cart,Tablet,South,Google Ads,Home,0,Yes
USR-05088,SES-05088,11:14.5,Browse,Desktop,South,Google Ads,Sports,0,Yes
USR-05088,SES-05088,14:14.5,Add to Cart,Desktop,South,Google Ads,Sports,0,Yes
USR-05088,SES-05088,19:14.5,Checkout,Desktop,South,Google Ads,Sports,0,Yes
USR-05089,SES-05089,09:26.7,Browse,Mobile,South,Google Ads,Sports,0,Yes
USR-05090,SES-05090,58:10.4,Browse,Mobile,North,Email,Sports,0,Yes
USR-05090,SES-05090,03:10.4,Add to Cart,Mobile,North,Email,Sports,0,Yes
USR-05091,SES-05091,44:13.9,Browse,Desktop,South,Social Media,Beauty,0,Yes
USR-05091,SES-05091,48:13.9,Add to Cart,Desktop,South,Social Media,Beauty,0,Yes
USR-05091,SES-05091,53:13.9,Checkout,Desktop,South,Social Media,Beauty,0,Yes
USR-05092,SES-05092,09:44.6,Browse,Mobile,South,Email,Electronics,0,Yes
USR-05093,SES-05093,27:49.0,Browse,Mobile,West,Social Media,Beauty,0,Yes
USR-05094,SES-05094,01:53.2,Browse,Desktop,North,Organic,Sports,0,Yes
USR-05094,SES-05094,06:53.2,Add to Cart,Desktop,North,Organic,Sports,0,Yes
USR-05095,SES-05095,42:25.6,Browse,Tablet,South,Google Ads,Sports,0,Yes
USR-05095,SES-05095,47:25.6,Add to Cart,Tablet,South,Google Ads,Sports,0,Yes
USR-05095,SES-05095,50:25.6,Checkout,Tablet,South,Google Ads,Sports,0,Yes
USR-05096,SES-05096,37:47.3,Browse,Tablet,North,Organic,Fashion,0,Yes
USR-05096,SES-05096,41:47.3,Add to Cart,Tablet,North,Organic,Fashion,0,Yes
USR-05096,SES-05096,43:47.3,Checkout,Tablet,North,Organic,Fashion,0,Yes
USR-05096,SES-05096,45:47.3,Purchase,Tablet,North,Organic,Fashion,261.47,No
USR-05097,SES-05097,01:16.0,Browse,Mobile,West,Organic,Electronics,0,Yes
USR-05097,SES-05097,03:16.0,Add to Cart,Mobile,West,Organic,Electronics,0,Yes
USR-05097,SES-05097,08:16.0,Checkout,Mobile,West,Organic,Electronics,0,Yes
USR-05098,SES-05098,53:04.3,Browse,Desktop,South,Google Ads,Electronics,0,Yes
USR-05098,SES-05098,58:04.3,Add to Cart,Desktop,South,Google Ads,Electronics,0,Yes
USR-05099,SES-05099,17:42.9,Browse,Desktop,North,Organic,Sports,0,Yes
USR-05099,SES-05099,21:42.9,Add to Cart,Desktop,North,Organic,Sports,0,Yes
USR-05099,SES-05099,23:42.9,Checkout,Desktop,North,Organic,Sports,0,Yes
USR-05100,SES-05100,56:51.6,Browse,Desktop,South,Organic,Home,0,Yes
USR-05100,SES-05100,01:51.6,Add to Cart,Desktop,South,Organic,Home,0,Yes
USR-05101,SES-05101,55:44.1,Browse,Desktop,West,Social Media,Beauty,0,Yes
USR-05101,SES-05101,00:44.1,Add to Cart,Desktop,West,Social Media,Beauty,0,Yes
USR-05102,SES-05102,50:50.7,Browse,Mobile,East,Email,Beauty,0,Yes
USR-05102,SES-05102,52:50.7,Add to Cart,Mobile,East,Email,Beauty,0,Yes
USR-05103,SES-05103,21:43.2,Browse,Desktop,South,Google Ads,Electronics,0,Yes
USR-05103,SES-05103,26:43.2,Add to Cart,Desktop,South,Google Ads,Electronics,0,Yes
USR-05103,SES-05103,31:43.2,Checkout,Desktop,South,Google Ads,Electronics,0,Yes
USR-05103,SES-05103,35:43.2,Purchase,Desktop,South,Google Ads,Electronics,78.6,No
USR-05104,SES-05104,25:00.2,Browse,Desktop,North,Google Ads,Sports,0,Yes
USR-05104,SES-05104,30:00.2,Add to Cart,Desktop,North,Google Ads,Sports,0,Yes
USR-05105,SES-05105,41:29.3,Browse,Mobile,South,Email,Electronics,0,Yes
USR-05106,SES-05106,36:19.8,Browse,Mobile,North,Organic,Home,0,Yes
USR-05107,SES-05107,21:26.1,Browse,Mobile,North,Email,Beauty,0,Yes
USR-05107,SES-05107,26:26.1,Add to Cart,Mobile,North,Email,Beauty,0,Yes
USR-05108,SES-05108,56:02.9,Browse,Desktop,South,Social Media,Home,0,Yes
USR-05108,SES-05108,58:02.9,Add to Cart,Desktop,South,Social Media,Home,0,Yes
USR-05109,SES-05109,41:13.8,Browse,Mobile,East,Social Media,Home,0,Yes
USR-05109,SES-05109,46:13.8,Add to Cart,Mobile,East,Social Media,Home,0,Yes
USR-05109,SES-05109,50:13.8,Checkout,Mobile,East,Social Media,Home,0,Yes
USR-05109,SES-05109,55:13.8,Purchase,Mobile,East,Social Media,Home,187.16,No
USR-05110,SES-05110,14:25.9,Browse,Tablet,East,Email,Fashion,0,Yes
USR-05110,SES-05110,16:25.9,Add to Cart,Tablet,East,Email,Fashion,0,Yes
USR-05110,SES-05110,20:25.9,Checkout,Tablet,East,Email,Fashion,0,Yes
USR-05110,SES-05110,23:25.9,Purchase,Tablet,East,Email,Fashion,452.02,No
USR-05111,SES-05111,28:50.2,Browse,Mobile,East,Email,Beauty,0,Yes
USR-05112,SES-05112,58:14.1,Browse,Tablet,West,Email,Home,0,Yes
USR-05113,SES-05113,44:54.1,Browse,Mobile,East,Google Ads,Home,0,Yes
USR-05113,SES-05113,49:54.1,Add to Cart,Mobile,East,Google Ads,Home,0,Yes
USR-05113,SES-05113,54:54.1,Checkout,Mobile,East,Google Ads,Home,0,Yes
USR-05114,SES-05114,03:16.5,Browse,Mobile,East,Google Ads,Home,0,Yes
USR-05115,SES-05115,55:23.7,Browse,Tablet,East,Google Ads,Electronics,0,Yes
USR-05116,SES-05116,14:28.3,Browse,Tablet,West,Organic,Beauty,0,Yes
USR-05116,SES-05116,19:28.3,Add to Cart,Tablet,West,Organic,Beauty,0,Yes
USR-05117,SES-05117,34:41.9,Browse,Tablet,East,Social Media,Electronics,0,Yes
USR-05117,SES-05117,38:41.9,Add to Cart,Tablet,East,Social Media,Electronics,0,Yes
USR-05117,SES-05117,40:41.9,Checkout,Tablet,East,Social Media,Electronics,0,Yes
USR-05118,SES-05118,28:31.8,Browse,Mobile,East,Google Ads,Home,0,Yes
USR-05118,SES-05118,31:31.8,Add to Cart,Mobile,East,Google Ads,Home,0,Yes
USR-05119,SES-05119,32:27.3,Browse,Desktop,East,Organic,Fashion,0,Yes
USR-05119,SES-05119,34:27.3,Add to Cart,Desktop,East,Organic,Fashion,0,Yes
USR-05120,SES-05120,55:59.7,Browse,Tablet,South,Social Media,Fashion,0,Yes
USR-05120,SES-05120,57:59.7,Add to Cart,Tablet,South,Social Media,Fashion,0,Yes
USR-05120,SES-05120,59:59.7,Checkout,Tablet,South,Social Media,Fashion,0,Yes
USR-05121,SES-05121,24:18.9,Browse,Tablet,East,Email,Sports,0,Yes
USR-05122,SES-05122,09:56.8,Browse,Tablet,East,Social Media,Electronics,0,Yes
USR-05122,SES-05122,14:56.8,Add to Cart,Tablet,East,Social Media,Electronics,0,Yes
USR-05122,SES-05122,17:56.8,Checkout,Tablet,East,Social Media,Electronics,0,Yes
USR-05123,SES-05123,11:59.3,Browse,Tablet,East,Organic,Home,0,Yes
USR-05124,SES-05124,28:42.4,Browse,Tablet,South,Email,Sports,0,Yes
USR-05124,SES-05124,33:42.4,Add to Cart,Tablet,South,Email,Sports,0,Yes
USR-05124,SES-05124,36:42.4,Checkout,Tablet,South,Email,Sports,0,Yes
USR-05125,SES-05125,01:38.4,Browse,Desktop,North,Organic,Beauty,0,Yes
USR-05125,SES-05125,04:38.4,Add to Cart,Desktop,North,Organic,Beauty,0,Yes
USR-05125,SES-05125,09:38.4,Checkout,Desktop,North,Organic,Beauty,0,Yes
USR-05126,SES-05126,38:40.8,Browse,Desktop,East,Social Media,Beauty,0,Yes
USR-05127,SES-05127,15:51.0,Browse,Tablet,South,Google Ads,Beauty,0,Yes
USR-05127,SES-05127,18:51.0,Add to Cart,Tablet,South,Google Ads,Beauty,0,Yes
USR-05127,SES-05127,20:51.0,Checkout,Tablet,South,Google Ads,Beauty,0,Yes
USR-05127,SES-05127,23:51.0,Purchase,Tablet,South,Google Ads,Beauty,181.19,No
USR-05128,SES-05128,25:46.7,Browse,Tablet,East,Organic,Fashion,0,Yes
USR-05128,SES-05128,27:46.7,Add to Cart,Tablet,East,Organic,Fashion,0,Yes
USR-05129,SES-05129,21:42.6,Browse,Mobile,South,Organic,Electronics,0,Yes
USR-05129,SES-05129,24:42.6,Add to Cart,Mobile,South,Organic,Electronics,0,Yes
USR-05130,SES-05130,03:32.2,Browse,Mobile,North,Google Ads,Home,0,Yes
USR-05130,SES-05130,06:32.2,Add to Cart,Mobile,North,Google Ads,Home,0,Yes
USR-05130,SES-05130,11:32.2,Checkout,Mobile,North,Google Ads,Home,0,Yes
USR-05131,SES-05131,38:55.5,Browse,Mobile,South,Social Media,Electronics,0,Yes
USR-05131,SES-05131,43:55.5,Add to Cart,Mobile,South,Social Media,Electronics,0,Yes
USR-05131,SES-05131,45:55.5,Checkout,Mobile,South,Social Media,Electronics,0,Yes
USR-05132,SES-05132,54:35.7,Browse,Desktop,East,Organic,Sports,0,Yes
USR-05132,SES-05132,58:35.7,Add to Cart,Desktop,East,Organic,Sports,0,Yes
USR-05133,SES-05133,05:55.2,Browse,Tablet,South,Email,Electronics,0,Yes
USR-05134,SES-05134,09:59.5,Browse,Tablet,North,Organic,Fashion,0,Yes
USR-05134,SES-05134,13:59.5,Add to Cart,Tablet,North,Organic,Fashion,0,Yes
USR-05134,SES-05134,16:59.5,Checkout,Tablet,North,Organic,Fashion,0,Yes
USR-05135,SES-05135,35:39.3,Browse,Desktop,West,Organic,Home,0,Yes
USR-05135,SES-05135,38:39.3,Add to Cart,Desktop,West,Organic,Home,0,Yes
USR-05136,SES-05136,59:11.7,Browse,Desktop,West,Email,Beauty,0,Yes
USR-05136,SES-05136,04:11.7,Add to Cart,Desktop,West,Email,Beauty,0,Yes
USR-05136,SES-05136,07:11.7,Checkout,Desktop,West,Email,Beauty,0,Yes
USR-05136,SES-05136,10:11.7,Purchase,Desktop,West,Email,Beauty,191.83,No
USR-05137,SES-05137,24:21.5,Browse,Desktop,East,Google Ads,Home,0,Yes
USR-05137,SES-05137,27:21.5,Add to Cart,Desktop,East,Google Ads,Home,0,Yes
USR-05137,SES-05137,32:21.5,Checkout,Desktop,East,Google Ads,Home,0,Yes
USR-05137,SES-05137,35:21.5,Purchase,Desktop,East,Google Ads,Home,475.3,No
USR-05138,SES-05138,02:18.4,Browse,Tablet,West,Email,Fashion,0,Yes
USR-05138,SES-05138,05:18.4,Add to Cart,Tablet,West,Email,Fashion,0,Yes
USR-05138,SES-05138,09:18.4,Checkout,Tablet,West,Email,Fashion,0,Yes
USR-05138,SES-05138,11:18.4,Purchase,Tablet,West,Email,Fashion,159.37,No
USR-05139,SES-05139,31:45.9,Browse,Tablet,West,Email,Sports,0,Yes
USR-05139,SES-05139,35:45.9,Add to Cart,Tablet,West,Email,Sports,0,Yes
USR-05140,SES-05140,48:46.0,Browse,Mobile,East,Organic,Home,0,Yes
USR-05140,SES-05140,50:46.0,Add to Cart,Mobile,East,Organic,Home,0,Yes
USR-05141,SES-05141,15:30.0,Browse,Desktop,East,Google Ads,Home,0,Yes
USR-05141,SES-05141,18:30.0,Add to Cart,Desktop,East,Google Ads,Home,0,Yes
USR-05141,SES-05141,20:30.0,Checkout,Desktop,East,Google Ads,Home,0,Yes
USR-05142,SES-05142,46:49.3,Browse,Mobile,South,Social Media,Home,0,Yes
USR-05142,SES-05142,49:49.3,Add to Cart,Mobile,South,Social Media,Home,0,Yes
USR-05143,SES-05143,40:41.1,Browse,Tablet,East,Social Media,Fashion,0,Yes
USR-05143,SES-05143,42:41.1,Add to Cart,Tablet,East,Social Media,Fashion,0,Yes
USR-05144,SES-05144,55:07.7,Browse,Mobile,South,Google Ads,Fashion,0,Yes
USR-05144,SES-05144,57:07.7,Add to Cart,Mobile,South,Google Ads,Fashion,0,Yes
USR-05145,SES-05145,27:48.9,Browse,Desktop,North,Email,Electronics,0,Yes
USR-05145,SES-05145,30:48.9,Add to Cart,Desktop,North,Email,Electronics,0,Yes
USR-05146,SES-05146,29:37.5,Browse,Desktop,South,Google Ads,Electronics,0,Yes
USR-05146,SES-05146,31:37.5,Add to Cart,Desktop,South,Google Ads,Electronics,0,Yes
USR-05146,SES-05146,34:37.5,Checkout,Desktop,South,Google Ads,Electronics,0,Yes
USR-05147,SES-05147,47:53.5,Browse,Desktop,West,Google Ads,Sports,0,Yes
USR-05148,SES-05148,56:19.0,Browse,Tablet,East,Social Media,Fashion,0,Yes
USR-05148,SES-05148,58:19.0,Add to Cart,Tablet,East,Social Media,Fashion,0,Yes
USR-05149,SES-05149,26:31.3,Browse,Mobile,North,Email,Sports,0,Yes
USR-05149,SES-05149,28:31.3,Add to Cart,Mobile,North,Email,Sports,0,Yes
USR-05149,SES-05149,33:31.3,Checkout,Mobile,North,Email,Sports,0,Yes
USR-05150,SES-05150,26:56.6,Browse,Mobile,South,Social Media,Sports,0,Yes
USR-05150,SES-05150,31:56.6,Add to Cart,Mobile,South,Social Media,Sports,0,Yes
USR-05150,SES-05150,34:56.6,Checkout,Mobile,South,Social Media,Sports,0,Yes
USR-05151,SES-05151,19:49.0,Browse,Tablet,East,Organic,Electronics,0,Yes
USR-05152,SES-05152,33:59.0,Browse,Tablet,West,Social Media,Electronics,0,Yes
USR-05152,SES-05152,36:59.0,Add to Cart,Tablet,West,Social Media,Electronics,0,Yes
USR-05153,SES-05153,51:53.1,Browse,Tablet,West,Email,Beauty,0,Yes
USR-05153,SES-05153,55:53.1,Add to Cart,Tablet,West,Email,Beauty,0,Yes
USR-05153,SES-05153,59:53.1,Checkout,Tablet,West,Email,Beauty,0,Yes
USR-05153,SES-05153,02:53.1,Purchase,Tablet,West,Email,Beauty,221.18,No
USR-05154,SES-05154,20:11.5,Browse,Mobile,North,Organic,Home,0,Yes
USR-05154,SES-05154,23:11.5,Add to Cart,Mobile,North,Organic,Home,0,Yes
USR-05155,SES-05155,14:49.2,Browse,Tablet,North,Social Media,Fashion,0,Yes
USR-05155,SES-05155,16:49.2,Add to Cart,Tablet,North,Social Media,Fashion,0,Yes
USR-05155,SES-05155,20:49.2,Checkout,Tablet,North,Social Media,Fashion,0,Yes
USR-05155,SES-05155,24:49.2,Purchase,Tablet,North,Social Media,Fashion,489.92,No
USR-05156,SES-05156,22:34.8,Browse,Desktop,West,Email,Fashion,0,Yes
USR-05157,SES-05157,45:53.5,Browse,Mobile,East,Organic,Home,0,Yes
USR-05157,SES-05157,47:53.5,Add to Cart,Mobile,East,Organic,Home,0,Yes
USR-05157,SES-05157,52:53.5,Checkout,Mobile,East,Organic,Home,0,Yes
USR-05158,SES-05158,02:23.0,Browse,Tablet,South,Social Media,Electronics,0,Yes
USR-05158,SES-05158,06:23.0,Add to Cart,Tablet,South,Social Media,Electronics,0,Yes
USR-05159,SES-05159,58:47.8,Browse,Desktop,West,Social Media,Beauty,0,Yes
USR-05159,SES-05159,00:47.8,Add to Cart,Desktop,West,Social Media,Beauty,0,Yes
USR-05159,SES-05159,02:47.8,Checkout,Desktop,West,Social Media,Beauty,0,Yes
USR-05160,SES-05160,06:38.0,Browse,Desktop,East,Social Media,Beauty,0,Yes
USR-05161,SES-05161,46:44.2,Browse,Mobile,East,Email,Electronics,0,Yes
USR-05161,SES-05161,51:44.2,Add to Cart,Mobile,East,Email,Electronics,0,Yes
USR-05161,SES-05161,55:44.2,Checkout,Mobile,East,Email,Electronics,0,Yes
USR-05161,SES-05161,00:44.2,Purchase,Mobile,East,Email,Electronics,414.06,No
USR-05162,SES-05162,39:18.7,Browse,Tablet,West,Google Ads,Beauty,0,Yes
USR-05162,SES-05162,44:18.7,Add to Cart,Tablet,West,Google Ads,Beauty,0,Yes
USR-05162,SES-05162,49:18.7,Checkout,Tablet,West,Google Ads,Beauty,0,Yes
USR-05163,SES-05163,44:29.7,Browse,Tablet,East,Organic,Home,0,Yes
USR-05164,SES-05164,49:23.6,Browse,Mobile,South,Google Ads,Fashion,0,Yes
USR-05165,SES-05165,15:56.0,Browse,Desktop,West,Organic,Electronics,0,Yes
USR-05165,SES-05165,20:56.0,Add to Cart,Desktop,West,Organic,Electronics,0,Yes
USR-05166,SES-05166,29:57.0,Browse,Tablet,East,Organic,Sports,0,Yes
USR-05167,SES-05167,03:02.6,Browse,Tablet,North,Google Ads,Fashion,0,Yes
USR-05167,SES-05167,08:02.6,Add to Cart,Tablet,North,Google Ads,Fashion,0,Yes
USR-05167,SES-05167,11:02.6,Checkout,Tablet,North,Google Ads,Fashion,0,Yes
USR-05167,SES-05167,13:02.6,Purchase,Tablet,North,Google Ads,Fashion,187.97,No
USR-05168,SES-05168,39:45.2,Browse,Desktop,North,Email,Beauty,0,Yes
USR-05169,SES-05169,46:16.1,Browse,Mobile,North,Google Ads,Fashion,0,Yes
USR-05169,SES-05169,50:16.1,Add to Cart,Mobile,North,Google Ads,Fashion,0,Yes
USR-05169,SES-05169,53:16.1,Checkout,Mobile,North,Google Ads,Fashion,0,Yes
USR-05170,SES-05170,05:52.9,Browse,Mobile,North,Email,Electronics,0,Yes
USR-05170,SES-05170,08:52.9,Add to Cart,Mobile,North,Email,Electronics,0,Yes
USR-05171,SES-05171,17:31.6,Browse,Mobile,East,Email,Fashion,0,Yes
USR-05171,SES-05171,21:31.6,Add to Cart,Mobile,East,Email,Fashion,0,Yes
USR-05171,SES-05171,26:31.6,Checkout,Mobile,East,Email,Fashion,0,Yes
USR-05172,SES-05172,34:08.9,Browse,Desktop,East,Organic,Sports,0,Yes
USR-05172,SES-05172,37:08.9,Add to Cart,Desktop,East,Organic,Sports,0,Yes
USR-05173,SES-05173,31:36.9,Browse,Desktop,North,Social Media,Sports,0,Yes
USR-05173,SES-05173,35:36.9,Add to Cart,Desktop,North,Social Media,Sports,0,Yes
USR-05174,SES-05174,52:21.1,Browse,Mobile,East,Email,Fashion,0,Yes
